TF	Status	Gene
ENSG00000101412	Activation	ENSG00000111206
ENSG00000101412	Activation	ENSG00000157240
ENSG00000101412	Activation	ENSG00000177374
ENSG00000101412	Activation	ENSG00000137309
ENSG00000101412	Repression	ENSG00000044574
ENSG00000101412	Repression	ENSG00000126456
ENSG00000101412	Activation	ENSG00000105655
ENSG00000101412	Activation	ENSG00000142945
ENSG00000101412	Repression	ENSG00000142945
ENSG00000101412	Activation	ENSG00000284342
ENSG00000101412	Activation	ENSG00000198589
ENSG00000101412	Activation	ENSG00000101460
ENSG00000101412	Activation	ENSG00000197442
ENSG00000101412	Repression	ENSG00000143384
ENSG00000101412	Activation	ENSG00000285262
ENSG00000101412	Repression	ENSG00000135679
ENSG00000101412	Activation	ENSG00000103313
ENSG00000101412	Activation	ENSG00000125144
ENSG00000101412	Activation	ENSG00000145113
ENSG00000101412	Activation	ENSG00000101057
ENSG00000101412	Activation	ENSG00000136997
ENSG00000101412	Activation	ENSG00000134323
ENSG00000101412	Activation	ENSG00000086991
ENSG00000101412	Activation	ENSG00000149308
ENSG00000101412	Activation	ENSG00000180530
ENSG00000101412	Activation	ENSG00000132646
ENSG00000101412	Activation	ENSG00000140479
ENSG00000101412	Repression	ENSG00000004799
ENSG00000101412	Activation	ENSG00000166851
ENSG00000101412	Repression	ENSG00000189266
ENSG00000101412	Activation	ENSG00000132170
ENSG00000101412	Activation	ENSG00000088808
ENSG00000101412	Activation	ENSG00000138670
ENSG00000101412	Activation	ENSG00000172575
ENSG00000101412	Activation	ENSG00000139687
ENSG00000101412	Activation	ENSG00000132819
ENSG00000101412	Activation	ENSG00000167325
ENSG00000101412	Activation	ENSG00000171848
ENSG00000101412	Activation	ENSG00000206075
ENSG00000101412	Repression	ENSG00000106366
ENSG00000101412	Activation	ENSG00000184990
ENSG00000101412	Activation	ENSG00000184990
ENSG00000101412	Activation	ENSG00000145604
ENSG00000101412	Activation	ENSG00000164362
ENSG00000101412	Repression	ENSG00000164362
ENSG00000101412	Activation	ENSG00000137801
ENSG00000101412	Repression	ENSG00000164342
ENSG00000101412	Activation	ENSG00000120659
ENSG00000101412	Activation	ENSG00000131747
ENSG00000101412	Activation	ENSG00000141510
ENSG00000101412	Repression	ENSG00000141510
ENSG00000101412	Activation	ENSG00000143514
ENSG00000101412	Activation	ENSG00000164938
ENSG00000101412	Activation	ENSG00000078900
ENSG00000101412	Activation	ENSG00000176890
ENSG00000101412	Activation	ENSG00000276043
ENSG00000101412	Activation	ENSG00000177169
ENSG00000101412	Repression	ENSG00000112715
ENSG00000101412	Repression	ENSG00000186153
ENSG00000101412	Activation	ENSG00000073050
ENSG00000112242	Activation	ENSG00000087586
ENSG00000112242	Activation	ENSG00000124762
ENSG00000205250	Activation	ENSG00000012048
ENSG00000205250	Repression	ENSG00000012048
ENSG00000205250	Repression	ENSG00000162595
ENSG00000205250	Activation	ENSG00000172534
ENSG00000205250	Repression	ENSG00000166803
ENSG00000205250	Repression	ENSG00000065328
ENSG00000205250	Repression	ENSG00000166851
ENSG00000205250	Repression	ENSG00000132170
ENSG00000205250	Repression	ENSG00000051180
ENSG00000205250	Repression	ENSG00000163781
ENSG00000205250	Repression	ENSG00000112742
ENSG00000169016	Repression	ENSG00000120868
ENSG00000169016	Repression	ENSG00000101412
ENSG00000169016	Repression	ENSG00000166803
ENSG00000165891	Repression	ENSG00000101412
ENSG00000129173	Repression	ENSG00000101412
ENSG00000167967	Repression	ENSG00000145386
ENSG00000144597	Activation	ENSG00000105656
ENSG00000129518	Activation	ENSG00000085563
ENSG00000129518	Repression	ENSG00000147889
ENSG00000129518	Repression	ENSG00000069535
ENSG00000108001	Activation	ENSG00000124762
ENSG00000122882	Repression	ENSG00000215644
ENSG00000120738	Activation	ENSG00000085563
ENSG00000120738	Activation	ENSG00000159640
ENSG00000120738	Activation	ENSG00000275565
ENSG00000120738	Repression	ENSG00000275565
ENSG00000120738	Repression	ENSG00000169083
ENSG00000120738	Activation	ENSG00000162772
ENSG00000120738	Activation	ENSG00000285460
ENSG00000120738	Activation	ENSG00000110092
ENSG00000120738	Activation	ENSG00000176749
ENSG00000120738	Activation	ENSG00000124762
ENSG00000120738	Activation	ENSG00000100604
ENSG00000120738	Repression	ENSG00000169429
ENSG00000120738	Activation	ENSG00000197408
ENSG00000120738	Activation	ENSG00000129518
ENSG00000120738	Activation	ENSG00000146648
ENSG00000120738	Activation	ENSG00000100393
ENSG00000120738	Activation	ENSG00000078098
ENSG00000120738	Repression	ENSG00000078098
ENSG00000120738	Repression	ENSG00000026103
ENSG00000120738	Repression	ENSG00000104921
ENSG00000120738	Activation	ENSG00000138685
ENSG00000120738	Activation	ENSG00000115414
ENSG00000120738	Activation	ENSG00000130513
ENSG00000120738	Activation	ENSG00000100644
ENSG00000120738	Activation	ENSG00000173083
ENSG00000120738	Repression	ENSG00000176387
ENSG00000120738	Activation	ENSG00000114378
ENSG00000120738	Activation	ENSG00000167244
ENSG00000120738	Activation	ENSG00000164399
ENSG00000120738	Repression	ENSG00000136244
ENSG00000120738	Repression	ENSG00000142515
ENSG00000120738	Activation	ENSG00000130164
ENSG00000120738	Activation	ENSG00000104826
ENSG00000120738	Activation	ENSG00000164715
ENSG00000120738	Activation	ENSG00000157227
ENSG00000120738	Repression	ENSG00000118513
ENSG00000120738	Activation	ENSG00000166886
ENSG00000120738	Activation	ENSG00000125851
ENSG00000120738	Activation	ENSG00000100311
ENSG00000120738	Activation	ENSG00000145431
ENSG00000120738	Activation	ENSG00000122861
ENSG00000120738	Activation	ENSG00000011422
ENSG00000120738	Activation	ENSG00000284792
ENSG00000120738	Activation	ENSG00000148344
ENSG00000120738	Repression	ENSG00000073756
ENSG00000120738	Activation	ENSG00000103479
ENSG00000120738	Activation	ENSG00000164889
ENSG00000120738	Activation	ENSG00000066230
ENSG00000120738	Activation	ENSG00000142168
ENSG00000120738	Activation	ENSG00000167323
ENSG00000120738	Activation	ENSG00000008056
ENSG00000120738	Activation	ENSG00000196628
ENSG00000120738	Activation	ENSG00000120802
ENSG00000120738	Activation	ENSG00000206439
ENSG00000120738	Repression	ENSG00000121858
ENSG00000120738	Activation	ENSG00000141510
ENSG00000120738	Activation	ENSG00000108106
ENSG00000120738	Activation	ENSG00000112715
ENSG00000120738	Repression	ENSG00000112715
ENSG00000120738	Repression	ENSG00000162552
ENSG00000122877	Repression	ENSG00000117560
ENSG00000122877	Repression	ENSG00000145284
ENSG00000179388	Activation	ENSG00000121691
ENSG00000179388	Activation	ENSG00000166886
ENSG00000135373	Repression	ENSG00000146038
ENSG00000135373	Activation	ENSG00000169469
ENSG00000232045	Activation	ENSG00000020633
ENSG00000232045	Repression	ENSG00000196470
ENSG00000120690	Activation	ENSG00000129226
ENSG00000120690	Repression	ENSG00000179639
ENSG00000120690	Activation	ENSG00000151702
ENSG00000120690	Activation	ENSG00000143995
ENSG00000120690	Activation	ENSG00000120156
ENSG00000109381	Activation	ENSG00000120156
ENSG00000109381	Activation	ENSG00000165280
ENSG00000163435	Repression	ENSG00000170477
ENSG00000163435	Repression	ENSG00000100985
ENSG00000163435	Activation	ENSG00000169469
ENSG00000163435	Activation	ENSG00000241794
ENSG00000163435	Activation	ENSG00000100234
ENSG00000102034	Activation	ENSG00000169429
ENSG00000102034	Repression	ENSG00000169429
ENSG00000102034	Activation	ENSG00000223609
ENSG00000102034	Repression	ENSG00000100985
ENSG00000102034	Repression	ENSG00000141510
ENSG00000126767	Activation	ENSG00000086232
ENSG00000126767	Activation	ENSG00000106462
ENSG00000126767	Activation	ENSG00000175592
ENSG00000126767	Activation	ENSG00000085276
ENSG00000126767	Activation	ENSG00000145113
ENSG00000126767	Activation	ENSG00000080815
ENSG00000126767	Activation	ENSG00000120889
ENSG00000111145	Repression	ENSG00000197616
ENSG00000158711	Activation	ENSG00000170345
ENSG00000105656	Repression	ENSG00000087088
ENSG00000105656	Repression	ENSG00000124762
ENSG00000105656	Repression	ENSG00000101412
ENSG00000105656	Repression	ENSG00000135679
ENSG00000163064	Repression	ENSG00000152818
ENSG00000074800	Repression	ENSG00000136997
ENSG00000100393	Activation	ENSG00000161905
ENSG00000100393	Activation	ENSG00000089685
ENSG00000100393	Repression	ENSG00000089685
ENSG00000100393	Activation	ENSG00000012048
ENSG00000100393	Activation	ENSG00000107159
ENSG00000100393	Activation	ENSG00000105173
ENSG00000100393	Activation	ENSG00000124762
ENSG00000100393	Activation	ENSG00000166426
ENSG00000100393	Repression	ENSG00000165168
ENSG00000100393	Activation	ENSG00000130816
ENSG00000100393	Activation	ENSG00000086232
ENSG00000100393	Activation	ENSG00000130427
ENSG00000100393	Activation	ENSG00000131095
ENSG00000100393	Activation	ENSG00000172273
ENSG00000100393	Activation	ENSG00000111537
ENSG00000100393	Activation	ENSG00000146674
ENSG00000100393	Activation	ENSG00000113302
ENSG00000100393	Activation	ENSG00000186832
ENSG00000100393	Repression	ENSG00000053747
ENSG00000100393	Activation	ENSG00000100985
ENSG00000100393	Repression	ENSG00000136997
ENSG00000100393	Activation	ENSG00000131910
ENSG00000100393	Repression	ENSG00000012504
ENSG00000100393	Repression	ENSG00000132646
ENSG00000100393	Activation	ENSG00000073756
ENSG00000100393	Activation	ENSG00000059377
ENSG00000100393	Repression	ENSG00000178726
ENSG00000100393	Activation	ENSG00000078900
ENSG00000100393	Activation	ENSG00000132274
ENSG00000100393	Activation	ENSG00000162692
ENSG00000100393	Activation	ENSG00000112715
ENSG00000100393	Activation	ENSG00000184937
ENSG00000116016	Activation	ENSG00000107159
ENSG00000116016	Activation	ENSG00000126353
ENSG00000116016	Activation	ENSG00000123500
ENSG00000116016	Activation	ENSG00000102755
ENSG00000116016	Activation	ENSG00000157227
ENSG00000116016	Activation	ENSG00000178860
ENSG00000116016	Activation	ENSG00000106366
ENSG00000116016	Activation	ENSG00000112715
ENSG00000104884	Activation	ENSG00000087088
ENSG00000104884	Repression	ENSG00000171791
ENSG00000104884	Activation	ENSG00000124762
ENSG00000104884	Repression	ENSG00000134248
ENSG00000104884	Activation	ENSG00000141510
ENSG00000105722	Repression	ENSG00000157557
ENSG00000105722	Repression	ENSG00000172179
ENSG00000105722	Repression	ENSG00000152818
ENSG00000157554	Activation	ENSG00000154734
ENSG00000157554	Repression	ENSG00000169429
ENSG00000157554	Activation	ENSG00000121966
ENSG00000157554	Activation	ENSG00000106991
ENSG00000157554	Repression	ENSG00000082397
ENSG00000157554	Activation	ENSG00000095203
ENSG00000157554	Activation	ENSG00000157554
ENSG00000157554	Repression	ENSG00000138685
ENSG00000157554	Repression	ENSG00000090339
ENSG00000157554	Repression	ENSG00000166333
ENSG00000157554	Activation	ENSG00000137193
ENSG00000157554	Activation	ENSG00000118785
ENSG00000157554	Activation	ENSG00000095627
ENSG00000157554	Repression	ENSG00000095627
ENSG00000157554	Activation	ENSG00000026025
ENSG00000157554	Activation	ENSG00000110799
ENSG00000157554	Activation	ENSG00000085741
ENSG00000091831	Activation	ENSG00000104899
ENSG00000091831	Activation	ENSG00000169083
ENSG00000091831	Activation	ENSG00000171791
ENSG00000091831	Activation	ENSG00000197299
ENSG00000091831	Repression	ENSG00000159388
ENSG00000091831	Activation	ENSG00000145386
ENSG00000091831	Activation	ENSG00000110092
ENSG00000091831	Repression	ENSG00000272398
ENSG00000091831	Activation	ENSG00000124762
ENSG00000091831	Repression	ENSG00000124762
ENSG00000091831	Repression	ENSG00000111276
ENSG00000091831	Repression	ENSG00000147571
ENSG00000091831	Activation	ENSG00000145708
ENSG00000091831	Repression	ENSG00000168036
ENSG00000091831	Activation	ENSG00000137869
ENSG00000091831	Repression	ENSG00000140465
ENSG00000091831	Repression	ENSG00000165841
ENSG00000091831	Activation	ENSG00000080166
ENSG00000091831	Activation	ENSG00000131187
ENSG00000091831	Activation	ENSG00000114861
ENSG00000091831	Activation	ENSG00000196208
ENSG00000091831	Activation	ENSG00000106211
ENSG00000091831	Activation	ENSG00000115317
ENSG00000091831	Activation	ENSG00000177606
ENSG00000091831	Activation	ENSG00000171223
ENSG00000091831	Activation	ENSG00000128052
ENSG00000091831	Activation	ENSG00000171345
ENSG00000091831	Repression	ENSG00000181019
ENSG00000091831	Activation	ENSG00000106459
ENSG00000091831	Activation	ENSG00000082175
ENSG00000091831	Activation	ENSG00000170965
ENSG00000091831	Activation	ENSG00000141682
ENSG00000091831	Repression	ENSG00000187514
ENSG00000091831	Activation	ENSG00000131759
ENSG00000091831	Activation	ENSG00000106366
ENSG00000091831	Activation	ENSG00000166863
ENSG00000091831	Activation	ENSG00000164362
ENSG00000091831	Activation	ENSG00000160182
ENSG00000091831	Activation	ENSG00000163235
ENSG00000091831	Repression	ENSG00000141510
ENSG00000091831	Activation	ENSG00000244474
ENSG00000091831	Activation	ENSG00000196620
ENSG00000091831	Activation	ENSG00000112715
ENSG00000091831	Activation	ENSG00000148516
ENSG00000091831	Activation	ENSG00000140836
ENSG00000140009	Repression	ENSG00000139618
ENSG00000140009	Activation	ENSG00000124762
ENSG00000140009	Repression	ENSG00000147571
ENSG00000140009	Repression	ENSG00000171105
ENSG00000140009	Repression	ENSG00000106366
ENSG00000140009	Activation	ENSG00000160182
ENSG00000140009	Activation	ENSG00000163235
ENSG00000173153	Activation	ENSG00000137869
ENSG00000173153	Repression	ENSG00000175745
ENSG00000173153	Repression	ENSG00000160113
ENSG00000173153	Activation	ENSG00000180530
ENSG00000173153	Repression	ENSG00000124216
ENSG00000173153	Repression	ENSG00000019549
ENSG00000196482	Activation	ENSG00000169297
ENSG00000134954	Activation	ENSG00000085563
ENSG00000134954	Activation	ENSG00000091879
ENSG00000134954	Activation	ENSG00000166825
ENSG00000134954	Repression	ENSG00000087088
ENSG00000134954	Activation	ENSG00000125378
ENSG00000134954	Repression	ENSG00000107159
ENSG00000134954	Activation	ENSG00000137752
ENSG00000134954	Activation	ENSG00000153563
ENSG00000134954	Activation	ENSG00000213341
ENSG00000134954	Activation	ENSG00000119535
ENSG00000134954	Activation	ENSG00000117298
ENSG00000134954	Activation	ENSG00000120738
ENSG00000134954	Activation	ENSG00000157554
ENSG00000134954	Activation	ENSG00000151702
ENSG00000134954	Activation	ENSG00000088053
ENSG00000134954	Activation	ENSG00000126010
ENSG00000134954	Repression	ENSG00000109471
ENSG00000134954	Activation	ENSG00000100385
ENSG00000134954	Activation	ENSG00000113525
ENSG00000134954	Activation	ENSG00000163507
ENSG00000134954	Activation	ENSG00000182866
ENSG00000134954	Repression	ENSG00000135679
ENSG00000134954	Activation	ENSG00000196611
ENSG00000134954	Activation	ENSG00000137745
ENSG00000134954	Activation	ENSG00000100985
ENSG00000134954	Activation	ENSG00000145113
ENSG00000134954	Activation	ENSG00000118513
ENSG00000134954	Repression	ENSG00000104419
ENSG00000134954	Activation	ENSG00000167034
ENSG00000134954	Activation	ENSG00000143799
ENSG00000134954	Repression	ENSG00000143799
ENSG00000134954	Activation	ENSG00000163737
ENSG00000134954	Activation	ENSG00000172179
ENSG00000134954	Activation	ENSG00000087494
ENSG00000134954	Activation	ENSG00000155366
ENSG00000134954	Activation	ENSG00000091138
ENSG00000134954	Activation	ENSG00000006638
ENSG00000134954	Repression	ENSG00000059377
ENSG00000134954	Repression	ENSG00000164362
ENSG00000134954	Activation	ENSG00000137203
ENSG00000134954	Activation	ENSG00000163513
ENSG00000134954	Activation	ENSG00000249992
ENSG00000134954	Activation	ENSG00000041982
ENSG00000134954	Activation	ENSG00000125735
ENSG00000134954	Activation	ENSG00000184937
ENSG00000157557	Activation	ENSG00000091879
ENSG00000157557	Activation	ENSG00000166825
ENSG00000157557	Activation	ENSG00000135346
ENSG00000157557	Activation	ENSG00000108556
ENSG00000157557	Activation	ENSG00000164400
ENSG00000157557	Activation	ENSG00000119535
ENSG00000157557	Activation	ENSG00000169429
ENSG00000157557	Activation	ENSG00000157554
ENSG00000157557	Activation	ENSG00000151702
ENSG00000157557	Activation	ENSG00000090339
ENSG00000157557	Activation	ENSG00000113525
ENSG00000157557	Activation	ENSG00000182866
ENSG00000157557	Activation	ENSG00000135679
ENSG00000157557	Activation	ENSG00000100985
ENSG00000157557	Activation	ENSG00000038945
ENSG00000117036	Repression	ENSG00000109320
ENSG00000117036	Repression	ENSG00000173039
ENSG00000175832	Activation	ENSG00000144891
ENSG00000175832	Activation	ENSG00000118971
ENSG00000175832	Activation	ENSG00000112576
ENSG00000175832	Repression	ENSG00000141736
ENSG00000175832	Activation	ENSG00000134954
ENSG00000175832	Activation	ENSG00000157227
ENSG00000175832	Activation	ENSG00000137673
ENSG00000175832	Activation	ENSG00000145113
ENSG00000175832	Activation	ENSG00000073756
ENSG00000175832	Activation	ENSG00000164362
ENSG00000175832	Activation	ENSG00000026025
ENSG00000244405	Activation	ENSG00000090339
ENSG00000139083	Activation	ENSG00000105327
ENSG00000139083	Activation	ENSG00000124762
ENSG00000139083	Repression	ENSG00000148935
ENSG00000139083	Activation	ENSG00000115461
ENSG00000139083	Repression	ENSG00000164109
ENSG00000106038	Repression	ENSG00000133937
ENSG00000182944	Activation	ENSG00000187098
ENSG00000182944	Repression	ENSG00000139289
ENSG00000182944	Activation	ENSG00000164362
ENSG00000182944	Repression	ENSG00000163513
ENSG00000106462	Repression	ENSG00000154734
ENSG00000106462	Repression	ENSG00000169252
ENSG00000106462	Repression	ENSG00000165092
ENSG00000106462	Repression	ENSG00000134982
ENSG00000106462	Activation	ENSG00000167601
ENSG00000106462	Activation	ENSG00000110092
ENSG00000106462	Activation	ENSG00000105173
ENSG00000106462	Repression	ENSG00000039068
ENSG00000106462	Repression	ENSG00000124762
ENSG00000106462	Repression	ENSG00000147889
ENSG00000106462	Repression	ENSG00000147883
ENSG00000106462	Repression	ENSG00000179583
ENSG00000106462	Repression	ENSG00000197380
ENSG00000106462	Repression	ENSG00000156804
ENSG00000106462	Repression	ENSG00000054598
ENSG00000106462	Repression	ENSG00000116478
ENSG00000106462	Repression	ENSG00000159184
ENSG00000106462	Activation	ENSG00000108424
ENSG00000106462	Activation	ENSG00000087245
